Lieu_ID,Lieu,Lieu_Proche_ID,Lieu_Proche,Distance
ChIJ5dur_MVx5kcRMteUl06kyyU,Marionnettes du Jardin du Luxembourg,ChIJ1dfza9xx5kcRBa9sBTeh2qk,Relais Médicis,1.3713
ChIJ53kijWly5kcROUXqwJeSKiA,Hôtel Paris Bercy,ChIJmYKIy7Jz5kcRYAhgZghbHrQ,Chez Coffice,1.3726
ChIJmYKIy7Jz5kcRYAhgZghbHrQ,Chez Coffice,ChIJ53kijWly5kcROUXqwJeSKiA,Hôtel Paris Bercy,1.3726
ChIJEzIXR79v5kcRmgnhnDNg150,Apycem - Le Marais,ChIJXafW7Bpx5kcRLCOtDXT-7SE,B.Better,1.3731
ChIJXafW7Bpx5kcRLCOtDXT-7SE,B.Better,ChIJEzIXR79v5kcRmgnhnDNg150,Apycem - Le Marais,1.3731
ChIJy_562u1t5kcRpI8Kmsa48BQ,Zak bar,ChIJuwaA4Q1u5kcRmiOGmWQk4P4,Le Réveil Du 10eme,1.3732
ChIJDaNULBxu5kcRKbNgxPqhymc,Bagel Baget Café,ChIJRxXoeyVv5kcR_MWBoJ_utoU,Nestay Les Halles,1.3737
ChIJpciWaGVz5kcRV0a0JR-T9lc,Under The Sea Restaurant - Ephemera,ChIJzev2rBxy5kcRYsCGyZ-UMRs,Le Train Bleu,1.3738
ChIJ35IctwBy5kcRi9edE20v3D8,Objectif Lune,ChIJ42s29AFu5kcRikUivWcx6iw,Bibliothèque Historique de la Ville de Paris,1.3748
ChIJs7XejIVx5kcRFbymClomMQQ,Amiral Hotel,ChIJ3X0tjPJx5kcRZVt2uyaQuu0,Grand Hôtel des Gobelins,1.3802
ChIJh4Sjne1v5kcRQ4YXmarioK0,Hôtel Montfleuri,ChIJp1j8x_Jv5kcRX-qtV1foKmo,St Andrew's Pub,1.3809
ChIJp1j8x_Jv5kcRX-qtV1foKmo,St Andrew's Pub,ChIJh4Sjne1v5kcRQ4YXmarioK0,Hôtel Montfleuri,1.3809
ChIJbd3e1E9u5kcRjC4d9MkUJO8,Terrass'' Hotel,ChIJdX_fLmhu5kcRl1oMrgr_2qc,Best Western Hotel Le Montmartre Saint-Pierre,1.3815
ChIJeeRo7K9x5kcRB5bsvJJ0TLs,Hôtel de l'Europe,ChIJDy5P1KRx5kcRJqOqdxtSVVY,Maison de Nicolas de Staël,1.3817
ChIJCRY0eV5u5kcRo71tK3rq2eM,Le Montclair Montmartre,ChIJ4f6Gg1Vu5kcRCSS_g4ilQh8,Source Hôtel,1.3824
ChIJryei4kRu5kcRgmdcbzUwGWQ,Le mur des je t'aime,ChIJLW_xmDVu5kcRSKieA7n2tAY,FNAC Paris - Saint-Lazare,1.3833
ChIJJcOo01Fx5kcRa1CjmZipX6E,"Soé Restaurant ""Izakaya""",ChIJS8Gh5a5x5kcRaT1Myj2lgjg,La Table de Colette,1.384
ChIJS8Gh5a5x5kcRaT1Myj2lgjg,La Table de Colette,ChIJJcOo01Fx5kcRa1CjmZipX6E,"Soé Restaurant ""Izakaya""",1.384
ChIJdULCzBZw5kcRJ9zqZKk-S8o,A La Tour Eiffel,ChIJl_7p8uFv5kcRr5K0w1soNKA,Hôtel France Eiffel,1.3849
ChIJl_7p8uFv5kcRr5K0w1soNKA,Hôtel France Eiffel,ChIJdULCzBZw5kcRJ9zqZKk-S8o,A La Tour Eiffel,1.3849
ChIJ4eJrS2py5kcRl_v8koEGIjw,L'Inédit Café,ChIJy9Sb1ERz5kcRvZ87O5VGpiQ,Restaurant Bella Napoli,1.3857
ChIJy9Sb1ERz5kcRvZ87O5VGpiQ,Restaurant Bella Napoli,ChIJ4eJrS2py5kcRl_v8koEGIjw,L'Inédit Café,1.3857
ChIJF_6BidNv5kcRj4t0f0Xur0I,Bibliothèque de l'Assemblée nationale (Paris),ChIJiQoxDABx5kcRGRVPTr8Lw0s,Statue de Danton,1.3869
ChIJ1YwhD3Rt5kcRqCor_uZ2xNY,Théâtre Le Colombier / Cie Langajà groupement,ChIJ49aBCpZt5kcRGjEgCzqwqII,Les Enfants Terribles,1.3871
ChIJeZpE4SJy5kcRFJ6vW0dykwA,mk2 Bibliothèque,ChIJlbQnEAVz5kcRTJfthaAWfks,SCIENCE EXPERIENCES,1.3878
ChIJNSEJ8JFx5kcRDxCFEtR0ieg,Hôtel Mercure Paris Place d'Italie,ChIJW8wjWL1x5kcRbZhQ7u8oXdY,Bibliothèque Glacière - Marina Tsvetaïeva,1.3879
ChIJW8wjWL1x5kcRbZhQ7u8oXdY,Bibliothèque Glacière - Marina Tsvetaïeva,ChIJNSEJ8JFx5kcRDxCFEtR0ieg,Hôtel Mercure Paris Place d'Italie,1.3879
ChIJPZJs_B5x5kcRtZYAJuydXkM,ESRA,ChIJxWWlgb5x5kcR1SdG060QXTY,Le Splendid,1.389
ChIJn54xUwBv5kcRMGrOJV7Nd6w,Bibliothèque universitaire Batignolles - INSPÉ Sorbonne Université,ChIJvfnuznVv5kcRzLh7DvQJKng,Business Game,1.3905
ChIJdeoKDD5w5kcRwGx1Rl_edUg,Bibliothèque Vaugirard,ChIJjZN7Bg9w5kcRZwdxWUml85k,Neoness Paris 15 Beaugrenelle,1.3925
ChIJ5_wz49ht5kcRukv4_GWAHRc,Les Compagnons Du Cinema,ChIJD7ij0ERu5kcR0jVyO1uZSns,Theaomai,1.3951
ChIJieM35q5v5kcRSsWWTlMpbA0,Coretta,ChIJ2RFgmjJv5kcRHNd2DxeWkH4,The Live Thriller,1.3959
ChIJ2RFgmjJv5kcRHNd2DxeWkH4,The Live Thriller,ChIJieM35q5v5kcRSsWWTlMpbA0,Coretta,1.3959
ChIJM9Cswf1v5kcRR4V1SM3UA3I,Maison FL,ChIJKQ4LW_9v5kcRCw8nEuxkyOw,L'Archeste,1.396
ChIJkd-uh8pv5kcRe9TvkndT36Y,Hôtel Plaza Athénée,ChIJM9Cswf1v5kcRR4V1SM3UA3I,Maison FL,1.3986
